Company name,CEO,TEL,Address,Category
(유)삼정씨엔디,정은하,055-547-8504,(51647) 경상남도 창원시 진해구 자은동 857-25,[건축공사업][17-1155][정상]/[금속창호ㆍ지붕건축물조립공사업][창원진해2020-07-02][정상]/  ㄴ(주력분야:금속구조물ㆍ창호ㆍ온실공사)/[시설물유지관리업][창원진해2016-29-01][정상]/[금속구조물ㆍ창호ㆍ온실공사업][창원진해2020-07-02][대업종전환]
(유)삼진종합건설,서은숙,063-471-5538,(54135) 전라북도 군산시 나운동 522-2 301호,[건축공사업][14-0883][정상]
(유)삼화건설,신도석,063-564-7704,(56437) 전북 고창군 고창읍 읍내리 296,"[건축공사업][14-0829][정상]/[금속창호ㆍ지붕건축물조립공사업][전북고창-22-다-003][정상]/  ㄴ(주력분야:금속구조물ㆍ창호ㆍ온실공사)/[도장ㆍ습식방수ㆍ석공사업][전북고창01-03-01][정상]/  ㄴ(주력분야:도장공사,습식ㆍ방수공사)/[도장공사업][전북고창2001-05-05][대업종전환]/[시설물유지관리업][전북고창2008-29-04][정상]/[습식ㆍ방수공사업][전북고창01-03-01][대업종전환]"
(유)상덕건설,박종명,063-352-1787,(55615) 전북 장수군 장계면 장계리 342-5,[건축공사업][14-0835][정상]/[지반조성ㆍ포장공사업][전북장수2001-02-05][정상]/  ㄴ(주력분야:토공사)/[토공사업][전북장수2001-02-05][대업종전환]/[석공사업][전북장수2021-04-06][대업종전환]/[도장ㆍ습식방수ㆍ석공사업][전북장수2021-04-06][정상]/  ㄴ(주력분야:석공사)/[철근ㆍ콘크리트공사업][전북장수2001-10-05][정상]/  ㄴ(주력분야:철근ㆍ콘크리트공사)/[상ㆍ하수도설비공사업][전북장수2020-11-01][정상]/  ㄴ(주력분야:상ㆍ하수도설비공사)/[철근ㆍ콘크리트공사업][전북장수2001-10-05][대업종전환]/[상ㆍ하수도설비공사업][전북장수2020-11-01][대업종전환]/[시설물유지관리업][전북장수2001-29-01][정상]
(유)상명건설,김정임,063-251-5531,(54832) 전라북도 전주시 덕진구 송천동1가 605-4 (송천동1가),[건축공사업][14-0749][정상]/[도장ㆍ습식방수ㆍ석공사업][전북전주2009-03-2][정상]/  ㄴ(주력분야:습식ㆍ방수공사)/[철근ㆍ콘크리트공사업][전북익산2002-10-66][정상]/  ㄴ(주력분야:철근ㆍ콘크리트공사)/[철근ㆍ콘크리트공사업][전북익산2002-10-66][대업종전환]/[시설물유지관리업][전북전주2014-29-4][정상]/[습식ㆍ방수공사업][전북전주2009-03-2][대업종전환]
(유)상지종합건설,조정기,063-451-0409,(54078) 전라북도 군산시 조촌동 865-6,[건축공사업][14-0319][정상]
(유)상진종합건설,신상엽,063-227-9393,"(55081) 전라북도 전주시 완산구 효자동1가 571-13 , 3층(효자동1가)",[토목건축공사업][14-0138][폐업 : 2011-05-26]/[토목공사업][14-0384][폐업 : 2005-12-13]/[토목공사업][14-0512][정상]/[건축공사업][14-0395][정상]/[건축공사업][14-0230][폐업 : 2005-12-13]
(유)새남건설,우종석,063-471-3778,(54009) 전라북도 군산시 소룡동 771 301동 101호,[건축공사업][14-0660][정상]
(유)새롬종합건설,김선일,061-654-4200,"(59761) 전라남도 여수시 국동 47-12 , 1층",[건축공사업][150485][정상]
(유)새터건설,김영섭,063-221-1833,(55126) 전라북도 전주시 완산구 평화동2가 910-1,[건축공사업][14-0601][정상]
(유)서광건설,송재칠,063-254-8586,(55363) 전라북도 완주군 구이면 계곡리 313-13,[토목공사업][50017][정상]/[건축공사업][14-0311][폐업 : 2008-08-19]/[건축공사업][14-0361][정상]
(유)서광종합건설,김문수,063-241-7688,"(55029) 전라북도 전주시 덕진구 인후동1가 951-7 , 206호(인후동1가, 부영5차상가)",[건축공사업][14-0242][정상]
(유)서원건설,김숙현,063-245-4520,(55008) 전라북도 전주시 덕진구 인후동1가 771-9 ，1층,[건축공사업][14-0776][정상]/[금속창호ㆍ지붕건축물조립공사업][전북전주2010-07-13][정상]/  ㄴ(주력분야:금속구조물ㆍ창호ㆍ온실공사)/[철근ㆍ콘크리트공사업][완주2003-10-03][폐업 : 2010-09-14]/[시설물유지관리업][전북전주2008-29-8][정상]/[금속구조물ㆍ창호ㆍ온실공사업][전북전주2010-07-13][대업종전환]
(유)서진기업,황인성,063-625-0787,(55743) 전라북도 남원시 왕정동 518-6,[건축공사업][14-0809][정상]/[시설물유지관리업][남원2010-29-01][정상]
(유)서후종합건설,유경미,032-321-1222,(14552) 경기도 부천시 춘의동 173-14,[건축공사업][10-3310][정상]/[철근ㆍ콘크리트공사업][부천-20-9-04][폐업 : 2021-10-28]
(유)선양건설,장선영,010-3678-****,(56173) 전라북도 정읍시 수성동 1001-12 101-2호,[건축공사업][14-0778][정상]/[실내건축공사업][전북전주2019-1-5][대업종전환]/[실내건축공사업][전북전주2019-1-5][정상]/  ㄴ(주력분야:실내건축공사)/[도장ㆍ습식방수ㆍ석공사업][전북전주2020-3-2][정상]/  ㄴ(주력분야:습식ㆍ방수공사)/[시설물유지관리업][전북익산2012-29-05][정상]/[습식ㆍ방수공사업][전북전주2020-3-2][대업종전환]
(유)설둥개발,이상정,070-7766-0537,(61970) 광주광역시 서구 쌍촌동 1312-1 3층,[건축공사업][05-0962][정상]/[금속창호ㆍ지붕건축물조립공사업][전남보성2012-07-01][정상]/  ㄴ(주력분야:금속구조물ㆍ창호ㆍ온실공사)/[비계ㆍ구조물해체공사업][전남보성2009-06-04][대업종전환]/[구조물해체ㆍ비계공사업][전남보성2009-06-04][정상]/  ㄴ(주력분야:구조물해체ㆍ비계공사)/[금속구조물ㆍ창호ㆍ온실공사업][전남보성2012-07-01][대업종전환]
(유)성경종합건설,이상욱,063-468-9990,(54078) 전라북도 군산시 조촌동 868-16 3층(도윤빌딩),[건축공사업][14-0297][정상]
(유)성덕건설,강대희,063-223-1874,(54932) 전라북도 전주시 덕진구 금암동 768-10 201-3호,[토목공사업][14-0374][정상]/[건축공사업][14-0396][정상]/[실내건축공사업][전북전주2018-1-1][대업종전환]/[실내건축공사업][전북전주2018-1-1][정상]/  ㄴ(주력분야:실내건축공사)
(유)성문건설,소정숙,063-245-8130,"(56173) 전라북도 정읍시 수성동 1000-3 ,2층",[토목공사업][05-0042][정상]/[건축공사업][14-0365][정상]/[시설물유지관리업][전북전주2017-29-10][정상]
(유)성민기업,나장수,061-332-1407,"(58259) 전라남도 나주시 남외동 278-1 , 2층",[토목공사업][151092][정상]/[건축공사업][150894][정상]/[시설물유지관리업][나주2011-29-02][정상]
(유)성지산업,"김상철,김영임",063-453-9131,(54046) 전북 군산시 성산면 고봉리 40-6,[건축공사업][14-0818][정상]/[실내건축공사업][전북군산(2005-01-01)][대업종전환]/[실내건축공사업][전북군산(2005-01-01)][정상]/  ㄴ(주력분야:실내건축공사)/[금속창호ㆍ지붕건축물조립공사업][전북96-08-79][정상]/  ㄴ(주력분야:금속구조물ㆍ창호ㆍ온실공사)/[창호공사업][전북96-08-79][대업종전환]/[시설물유지관리업][전북군산2014-29-02][정상]
(유)성화환경건설,이학권,063-446-0771,(54020) 전북 군산시 금동 9-36,[건축공사업][14-0873][정상]/[토공사업][전북군산2000-02-26][폐업 : 2012-03-20]/[비계ㆍ구조물해체공사업][전북군산99-07-02][대업종전환]/[구조물해체ㆍ비계공사업][전북군산99-07-02][정상]/  ㄴ(주력분야:구조물해체ㆍ비계공사)/[상ㆍ하수도설비공사업][전북군산2000-13-27][정상]/  ㄴ(주력분야:상ㆍ하수도설비공사)/[철근ㆍ콘크리트공사업][전북군산2000-10-24][등록말소 : 2014-07-01]/[상ㆍ하수도설비공사업][전북군산2000-13-27][대업종전환]/[시설물유지관리업][전북군산2012-29-02][정상]
(유)세운종합건설,김형길,063-582-8000,(56313) 전라북도 부안군 부안읍 서외리 540-13,[토목공사업][14-0332][정상]/[건축공사업][14-0158][정상]
(유)소명종합건설,안대원,063-232-2214,(55105) 전라북도 전주시 완산구 효자동1가 687-9 (효자동1가),[토목공사업][700][정상]/[건축공사업][1842][정상]
(유)소호종합건설,김홍중,063-226-0459,"(55365) 전라북도 완주군 이서면 갈산리 662-4 , 301호",[건축공사업][14-0401][정상]
(유)솔마루,최진배,061-276-0404,(58618) 전라남도 목포시 연산동 617-19,[건축공사업][151045][정상]/[도장ㆍ습식방수ㆍ석공사업][목포2004-3-1][정상]/  ㄴ(주력분야:습식ㆍ방수공사)/[시설물유지관리업][목포2005-29-2][정상]/[습식ㆍ방수공사업][목포2004-3-1][대업종전환]
(유)송산건설,김철빈,063-452-0477,(54176) 전라북도 군산시 옥산면 옥산리 802,[토목건축공사업][14-0201][폐업 : 2012-12-06]/[토목공사업][14-0521][정상]/[토목공사업][14-0002][폐업 : 2011-02-07]/[건축공사업][14-0371][폐업 : 2011-02-07]/[건축공사업][14-0774][정상]/[시설물유지관리업][전북군산2011-29-01][정상]
(유)송원개발,신대형,063-253-7317,(54954) 전북 전주시 완산구 서신동 889-5,"[건축공사업][14-0839][정상]/[실내건축공사업][전북전주2016-1-2][대업종전환]/[실내건축공사업][전북전주2016-1-2][정상]/  ㄴ(주력분야:실내건축공사)/[도장ㆍ습식방수ㆍ석공사업][전북전주2000-5-3][정상]/  ㄴ(주력분야:도장공사,습식ㆍ방수공사)/[도장공사업][전북전주2000-5-3][대업종전환]/[철물공사업][전북전주2000-11-13][자진반납 : 2001-09-06]/[시설물유지관리업][전북전주2009-29-17][정상]/[습식ㆍ방수공사업][전북전주2014-3-3][대업종전환]/[금속구조물ㆍ창호ㆍ온실공사업][전북전주2005-08-11][폐업 : 2016-02-29]"
(유)수목토건설,이광섭,063-644-3385,(55947) 전라북도 임실군 삼계면 학정리 42,[토목공사업][05-0075][정상]/[건축공사업][14-0616][정상]/[석공사업][전북임실2011-04-03][폐업 : 2015-07-30]
(유)수민건설,이은영,063-547-5772,(55928) 전라북도 임실군 임실읍 이도리 307-5 2층(4호),[건축공사업][14-0773][정상]/[조경식재ㆍ시설물공사업][전북김제2010-16-04][정상]/  ㄴ(주력분야:조경식재공사)/[철근ㆍ콘크리트공사업][전북장수2008-09-01][폐업 : 2010-08-18]/[조경식재공사업][전북김제2010-16-04][대업종전환]/[시설물유지관리업][전북전주99-1-30-31][정상]
(유)수지건설,조현중,063-246-6426,"(54973) 전라북도 전주시 완산구 중화산동2가 579-2 , 4층(중화산동2가)",[토목공사업][14-0473][정상]/[건축공사업][14-0029][정상]/[시설물유지관리업][전북김제 2009-29-03][정상]
(유)수지종합건설,박지은,063-905-1778,(55329) 전북 완주군 봉동읍 낙평리 1217-9,[토목공사업][14-0478][정상]/[건축공사업][14-0765][정상]/[토공사업][강남99-02-98][폐업 : 2010-08-06]/[비계ㆍ구조물해체공사업][전북전주2003-07-6][자진반납 : 2004-12-31]/[철근ㆍ콘크리트공사업][강남99-10-110][폐업 : 2010-12-31]/[상ㆍ하수도설비공사업][전북전주2003-13-2][폐업 : 2021-06-04]/[시설물유지관리업][전북전주2010-29-11][정상]
(유)승우건설,김영순,063-532-4993,(56115) 전북 정읍시 태인면 태성리 526-1,"[건축공사업][14-0787][정상]/[지반조성ㆍ포장공사업][전북전주 2000-02-16][정상]/  ㄴ(주력분야:토공사,보링ㆍ그라우팅ㆍ파일공사)/[토공사업][전북전주 2000-02-16][대업종전환]/[석공사업][전북정읍제07-04-11][대업종전환]/[도장ㆍ습식방수ㆍ석공사업][전북정읍제07-04-11][정상]/  ㄴ(주력분야:석공사)/[철근ㆍ콘크리트공사업][전북전주 2000-10-23][정상]/  ㄴ(주력분야:철근ㆍ콘크리트공사)/[상ㆍ하수도설비공사업][전북전주 2000-13-23][정상]/  ㄴ(주력분야:상ㆍ하수도설비공사)/[철근ㆍ콘크리트공사업][전북전주 2000-10-23][대업종전환]/[상ㆍ하수도설비공사업][전북전주 2000-13-23][대업종전환]/[보링ㆍ그라우팅공사업][전북정읍2014-12-03][대업종전환]/[시설물유지관리업][전북정읍2016-29-01][정상]"
(유)승천종합건설,이원길,055-299-0011,(51102) 경상남도 창원시 의창구 북면 월계길9번길 36,[토목공사업][150207][정상]/[건축공사업][17-0868][정상]
(유)승화종합건설,라형연,063-561-5222,(56428) 전라북도 고창군 고창읍 교촌리 342 (유)승화종합건설,[토목공사업][50059][정상]/[건축공사업][14-0641][정상]/[조경공사업][14-0058][폐업 : 2012-06-11]
(유)시공건설,정태현,063-250-9229,(54910) 전라북도 전주시 덕진구 우아동3가 748-57 3층(우아동3가),[건축공사업][14-0676][정상]
(유)시티건설,이광준,063-633-9616,(55729) 전북 남원시 향교동 299-5,[토목공사업][14-0632][정상]/[건축공사업][14-0425][정상]/[실내건축공사업][전북남원07-01-01][폐업 : 2012-07-05]/[지반조성ㆍ포장공사업][전북남원07-16-01][정상]/  ㄴ(주력분야:포장공사)/[토공사업][전북남원 2015-02-02][폐업 : 2018-07-03]/[금속창호ㆍ지붕건축물조립공사업][전북남원 2016-08-02][정상]/  ㄴ(주력분야:지붕판금ㆍ건축물조립공사)/[도장ㆍ습식방수ㆍ석공사업][전북남원 2018-05-01][정상]/  ㄴ(주력분야:도장공사)/[도장공사업][전북남원 2018-05-01][대업종전환]/[철근ㆍ콘크리트공사업][전북남원04-10-10][폐업 : 2012-07-05]/[상ㆍ하수도설비공사업][전북남원 2015-11-03][폐업 : 2016-05-31]/[포장공사업][전북남원07-16-01][대업종전환]/[시설물유지관리업][전북남원06-29-01][정상]/[지붕판금ㆍ건축물조립공사업][전북남원 2016-08-02][대업종전환]
(유)신승종합건설,백금석,063-225-5224,(56158) 전라북도 정읍시 연지동 308-20,[건축공사업][14-0691][정상]
(유)신아건설,김산,061-681-7234,(59602) 전남 여수시 율촌면 조화리 265-15,[건축공사업][151129][정상]/[도장ㆍ습식방수ㆍ석공사업][전남 94-05-58][정상]/  ㄴ(주력분야:도장공사)/[도장공사업][전남 94-05-58][대업종전환]/[상ㆍ하수도설비공사업][여수2014-11-04][정상]/  ㄴ(주력분야:상ㆍ하수도설비공사)/[철근ㆍ콘크리트공사업][전남 96-10-73][폐업 : 2014-06-30]/[상ㆍ하수도설비공사업][여수2014-11-04][대업종전환]/[시설물유지관리업][여수2015-29-08][정상]/[금속구조물ㆍ창호ㆍ온실공사업][여수 2006-08-01][폐업 : 2011-04-22]
(유)신월건설산업,박남수,063-261-7678,(55351) 전라북도 완주군 용진읍 간중리 201-1,[건축공사업][14-0889][정상]/[지반조성ㆍ포장공사업][전북완주2014-02-03][정상]/  ㄴ(주력분야:토공사)/[토공사업][전북완주2014-02-03][대업종전환]/[토공사업][광산 01-02-05][자진반납 : 2002-03-21]/[석공사업][광산 01-04-02][자진반납 : 2002-03-21]/[석공사업][전북완주2009-04-05][폐업 : 2014-02-07]/[상ㆍ하수도설비공사업][전북완주2015-11-02][정상]/  ㄴ(주력분야:상ㆍ하수도설비공사)/[철근ㆍ콘크리트공사업][광주북97-10-13][폐업 : 2014-02-07]/[상ㆍ하수도설비공사업][전북완주2015-11-02][대업종전환]/[상ㆍ하수도설비공사업][광산 01-13-03][폐업 : 2014-02-07]/[보링ㆍ그라우팅공사업][전북완주2015-12-08][폐업 : 2016-07-26]/[시설물유지관리업][전북완주2014-29-01][폐업 : 2015-03-10]/[시설물유지관리업][전북완주2016-29-02][정상]
(유)신일테크,장인원,063-253-9119,(54999) 전라북도 전주시 완산구 고사동 418,[건축공사업][14-0785][정상]/[금속창호ㆍ지붕건축물조립공사업][전북전주2007-08-4][정상]/  ㄴ(주력분야:금속구조물ㆍ창호ㆍ온실공사)/[시설물유지관리업][전북전주2007-29-8][정상]/[금속구조물ㆍ창호ㆍ온실공사업][전북전주2007-08-4][대업종전환]
